colour	fill	x	y	group	showSelected1
#CCF011	#CCF011	319.788547730451	158.573464615244	49	90
#CCF011	#CCF011	316.379310344828	157.465736239521	49	90
#CCF011	#CCF011	313.715370738147	155.067114243901	49	90
#CCF011	#CCF011	312.257348269536	151.792342162222	49	90
#CCF011	#CCF011	312.257348269536	148.207657837778	49	90
#CCF011	#CCF011	313.715370738147	144.932885756099	49	90
#CCF011	#CCF011	316.379310344828	142.534263760479	49	90
#CCF011	#CCF011	319.788547730451	141.426535384756	49	90
#CCF011	#CCF011	323.353594779094	141.80123692849	49	90
#CCF011	#CCF011	326.458022468611	143.593579090712	49	90
#CCF011	#CCF011	328.565047048643	146.493649628657	49	90
#CCF011	#CCF011	329.310344827586	150	49	90
#C3F116	#C3F116	329.310344827586	150	49	93
#C3F116	#C3F116	328.565047048643	153.506350371343	49	93
#C3F116	#C3F116	326.458022468611	156.406420909288	49	93
#C3F116	#C3F116	323.353594779094	158.19876307151	49	93
#C3F116	#C3F116	319.788547730451	158.573464615244	49	93
#C3F116	#C3F116	316.379310344828	157.465736239521	49	93
#C3F116	#C3F116	313.715370738147	155.067114243901	49	93
#C3F116	#C3F116	312.257348269536	151.792342162222	49	93
#C3F116	#C3F116	312.257348269536	148.207657837778	49	93
#C3F116	#C3F116	313.715370738147	144.932885756099	49	93
#C3F116	#C3F116	316.379310344828	142.534263760479	49	93
#C3F116	#C3F116	319.788547730451	141.426535384756	49	93
#C3F116	#C3F116	323.353594779094	141.80123692849	49	93
#C3F116	#C3F116	326.458022468611	143.593579090712	49	93
#C3F116	#C3F116	328.565047048643	146.493649628657	49	93
#C3F116	#C3F116	329.310344827586	150	49	93
#B8F11C	#B8F11C	329.310344827586	150	49	97
#B8F11C	#B8F11C	328.565047048643	153.506350371343	49	97
#B8F11C	#B8F11C	326.458022468611	156.406420909288	49	97
#B8F11C	#B8F11C	323.353594779094	158.19876307151	49	97
#B8F11C	#B8F11C	319.788547730451	158.573464615244	49	97
#B8F11C	#B8F11C	316.379310344828	157.465736239521	49	97
#B8F11C	#B8F11C	313.715370738147	155.067114243901	49	97
#B8F11C	#B8F11C	312.257348269536	151.792342162222	49	97
#B8F11C	#B8F11C	312.257348269536	148.207657837778	49	97
#B8F11C	#B8F11C	313.715370738147	144.932885756099	49	97
#B8F11C	#B8F11C	316.379310344828	142.534263760479	49	97
#B8F11C	#B8F11C	319.788547730451	141.426535384756	49	97
#B8F11C	#B8F11C	323.353594779094	141.80123692849	49	97
#B8F11C	#B8F11C	326.458022468611	143.593579090712	49	97
#B8F11C	#B8F11C	328.565047048643	146.493649628657	49	97
#B8F11C	#B8F11C	329.310344827586	150	49	97
#B2F21F	#B2F21F	329.310344827586	150	49	99
#B2F21F	#B2F21F	328.565047048643	153.506350371343	49	99
#B2F21F	#B2F21F	326.458022468611	156.406420909288	49	99
#B2F21F	#B2F21F	323.353594779094	158.19876307151	49	99
#B2F21F	#B2F21F	319.788547730451	158.573464615244	49	99
#B2F21F	#B2F21F	316.379310344828	157.465736239521	49	99
#B2F21F	#B2F21F	313.715370738147	155.067114243901	49	99
#B2F21F	#B2F21F	312.257348269536	151.792342162222	49	99
#B2F21F	#B2F21F	312.257348269536	148.207657837778	49	99
#B2F21F	#B2F21F	313.715370738147	144.932885756099	49	99
#B2F21F	#B2F21F	316.379310344828	142.534263760479	49	99
#B2F21F	#B2F21F	319.788547730451	141.426535384756	49	99
#B2F21F	#B2F21F	323.353594779094	141.80123692849	49	99
#B2F21F	#B2F21F	326.458022468611	143.593579090712	49	99
#B2F21F	#B2F21F	328.565047048643	146.493649628657	49	99
#B2F21F	#B2F21F	329.310344827586	150	49	99
#A1F328	#A1F328	329.310344827586	150	49	105
#A1F328	#A1F328	328.565047048643	153.506350371343	49	105
#A1F328	#A1F328	326.458022468611	156.406420909288	49	105
#A1F328	#A1F328	323.353594779094	158.19876307151	49	105
#A1F328	#A1F328	319.788547730451	158.573464615244	49	105
#A1F328	#A1F328	316.379310344828	157.465736239521	49	105
#A1F328	#A1F328	313.715370738147	155.067114243901	49	105
#A1F328	#A1F328	312.257348269536	151.792342162222	49	105
#A1F328	#A1F328	312.257348269536	148.207657837778	49	105
#A1F328	#A1F328	313.715370738147	144.932885756099	49	105
#A1F328	#A1F328	316.379310344828	142.534263760479	49	105
#A1F328	#A1F328	319.788547730451	141.426535384756	49	105
#A1F328	#A1F328	323.353594779094	141.80123692849	49	105
#A1F328	#A1F328	326.458022468611	143.593579090712	49	105
#A1F328	#A1F328	328.565047048643	146.493649628657	49	105
#A1F328	#A1F328	329.310344827586	150	49	105
#84F538	#84F538	329.310344827586	150	49	115
#84F538	#84F538	328.565047048643	153.506350371343	49	115
#84F538	#84F538	326.458022468611	156.406420909288	49	115
#84F538	#84F538	323.353594779094	158.19876307151	49	115
#84F538	#84F538	319.788547730451	158.573464615244	49	115
#84F538	#84F538	316.379310344828	157.465736239521	49	115
#84F538	#84F538	313.715370738147	155.067114243901	49	115
#84F538	#84F538	312.257348269536	151.792342162222	49	115
#84F538	#84F538	312.257348269536	148.207657837778	49	115
#84F538	#84F538	313.715370738147	144.932885756099	49	115
#84F538	#84F538	316.379310344828	142.534263760479	49	115
#84F538	#84F538	319.788547730451	141.426535384756	49	115
#84F538	#84F538	323.353594779094	141.80123692849	49	115
#84F538	#84F538	326.458022468611	143.593579090712	49	115
#84F538	#84F538	328.565047048643	146.493649628657	49	115
#84F538	#84F538	329.310344827586	150	49	115
#6AF746	#6AF746	329.310344827586	150	49	124
#6AF746	#6AF746	328.565047048643	153.506350371343	49	124
#6AF746	#6AF746	326.458022468611	156.406420909288	49	124
#6AF746	#6AF746	323.353594779094	158.19876307151	49	124
#6AF746	#6AF746	319.788547730451	158.573464615244	49	124
#6AF746	#6AF746	316.379310344828	157.465736239521	49	124
#6AF746	#6AF746	313.715370738147	155.067114243901	49	124
#6AF746	#6AF746	312.257348269536	151.792342162222	49	124
#6AF746	#6AF746	312.257348269536	148.207657837778	49	124
#6AF746	#6AF746	313.715370738147	144.932885756099	49	124
#6AF746	#6AF746	316.379310344828	142.534263760479	49	124
#6AF746	#6AF746	319.788547730451	141.426535384756	49	124
#6AF746	#6AF746	323.353594779094	141.80123692849	49	124
#6AF746	#6AF746	326.458022468611	143.593579090712	49	124
#6AF746	#6AF746	328.565047048643	146.493649628657	49	124
#6AF746	#6AF746	329.310344827586	150	49	124
#5CF84D	#5CF84D	329.310344827586	150	49	129
#5CF84D	#5CF84D	328.565047048643	153.506350371343	49	129
#5CF84D	#5CF84D	326.458022468611	156.406420909288	49	129
#5CF84D	#5CF84D	323.353594779094	158.19876307151	49	129
#5CF84D	#5CF84D	319.788547730451	158.573464615244	49	129
#5CF84D	#5CF84D	316.379310344828	157.465736239521	49	129
#5CF84D	#5CF84D	313.715370738147	155.067114243901	49	129
#5CF84D	#5CF84D	312.257348269536	151.792342162222	49	129
#5CF84D	#5CF84D	312.257348269536	148.207657837778	49	129
#5CF84D	#5CF84D	313.715370738147	144.932885756099	49	129
#5CF84D	#5CF84D	316.379310344828	142.534263760479	49	129
#5CF84D	#5CF84D	319.788547730451	141.426535384756	49	129
#5CF84D	#5CF84D	323.353594779094	141.80123692849	49	129
#5CF84D	#5CF84D	326.458022468611	143.593579090712	49	129
#5CF84D	#5CF84D	328.565047048643	146.493649628657	49	129
#5CF84D	#5CF84D	329.310344827586	150	49	129
#56F850	#56F850	329.310344827586	150	49	131
#56F850	#56F850	328.565047048643	153.506350371343	49	131
#56F850	#56F850	326.458022468611	156.406420909288	49	131
#56F850	#56F850	323.353594779094	158.19876307151	49	131
#56F850	#56F850	319.788547730451	158.573464615244	49	131
#56F850	#56F850	316.379310344828	157.465736239521	49	131
#56F850	#56F850	313.715370738147	155.067114243901	49	131
#56F850	#56F850	312.257348269536	151.792342162222	49	131
#56F850	#56F850	312.257348269536	148.207657837778	49	131
#56F850	#56F850	313.715370738147	144.932885756099	49	131
#56F850	#56F850	316.379310344828	142.534263760479	49	131
#56F850	#56F850	319.788547730451	141.426535384756	49	131
#56F850	#56F850	323.353594779094	141.80123692849	49	131
#56F850	#56F850	326.458022468611	143.593579090712	49	131
#56F850	#56F850	328.565047048643	146.493649628657	49	131
#56F850	#56F850	329.310344827586	150	49	131
#53F952	#53F952	329.310344827586	150	49	132
#53F952	#53F952	328.565047048643	153.506350371343	49	132
#53F952	#53F952	326.458022468611	156.406420909288	49	132
#53F952	#53F952	323.353594779094	158.19876307151	49	132
#53F952	#53F952	319.788547730451	158.573464615244	49	132
#53F952	#53F952	316.379310344828	157.465736239521	49	132
#53F952	#53F952	313.715370738147	155.067114243901	49	132
#53F952	#53F952	312.257348269536	151.792342162222	49	132
#53F952	#53F952	312.257348269536	148.207657837778	49	132
#53F952	#53F952	313.715370738147	144.932885756099	49	132
#53F952	#53F952	316.379310344828	142.534263760479	49	132
#53F952	#53F952	319.788547730451	141.426535384756	49	132
#53F952	#53F952	323.353594779094	141.80123692849	49	132
#53F952	#53F952	326.458022468611	143.593579090712	49	132
#53F952	#53F952	328.565047048643	146.493649628657	49	132
#53F952	#53F952	329.310344827586	150	49	132
#50F954	#50F954	329.310344827586	150	49	133
#50F954	#50F954	328.565047048643	153.506350371343	49	133
#50F954	#50F954	326.458022468611	156.406420909288	49	133
#50F954	#50F954	323.353594779094	158.19876307151	49	133
#50F954	#50F954	319.788547730451	158.573464615244	49	133
#50F954	#50F954	316.379310344828	157.465736239521	49	133
#50F954	#50F954	313.715370738147	155.067114243901	49	133
#50F954	#50F954	312.257348269536	151.792342162222	49	133
#50F954	#50F954	312.257348269536	148.207657837778	49	133
#50F954	#50F954	313.715370738147	144.932885756099	49	133
#50F954	#50F954	316.379310344828	142.534263760479	49	133
#50F954	#50F954	319.788547730451	141.426535384756	49	133
#50F954	#50F954	323.353594779094	141.80123692849	49	133
#50F954	#50F954	326.458022468611	143.593579090712	49	133
#50F954	#50F954	328.565047048643	146.493649628657	49	133
#50F954	#50F954	329.310344827586	150	49	133
#4DF955	#4DF955	329.310344827586	150	49	134
#4DF955	#4DF955	328.565047048643	153.506350371343	49	134
#4DF955	#4DF955	326.458022468611	156.406420909288	49	134
#4DF955	#4DF955	323.353594779094	158.19876307151	49	134
#4DF955	#4DF955	319.788547730451	158.573464615244	49	134
#4DF955	#4DF955	316.379310344828	157.465736239521	49	134
#4DF955	#4DF955	313.715370738147	155.067114243901	49	134
#4DF955	#4DF955	312.257348269536	151.792342162222	49	134
#4DF955	#4DF955	312.257348269536	148.207657837778	49	134
#4DF955	#4DF955	313.715370738147	144.932885756099	49	134
#4DF955	#4DF955	316.379310344828	142.534263760479	49	134
#4DF955	#4DF955	319.788547730451	141.426535384756	49	134
#4DF955	#4DF955	323.353594779094	141.80123692849	49	134
#4DF955	#4DF955	326.458022468611	143.593579090712	49	134
#4DF955	#4DF955	328.565047048643	146.493649628657	49	134
#4DF955	#4DF955	329.310344827586	150	49	134
#2DFB66	#2DFB66	329.310344827586	150	49	145
#2DFB66	#2DFB66	328.565047048643	153.506350371343	49	145
#2DFB66	#2DFB66	326.458022468611	156.406420909288	49	145
#2DFB66	#2DFB66	323.353594779094	158.19876307151	49	145
#2DFB66	#2DFB66	319.788547730451	158.573464615244	49	145
#2DFB66	#2DFB66	316.379310344828	157.465736239521	49	145
#2DFB66	#2DFB66	313.715370738147	155.067114243901	49	145
#2DFB66	#2DFB66	312.257348269536	151.792342162222	49	145
#2DFB66	#2DFB66	312.257348269536	148.207657837778	49	145
#2DFB66	#2DFB66	313.715370738147	144.932885756099	49	145
#2DFB66	#2DFB66	316.379310344828	142.534263760479	49	145
#2DFB66	#2DFB66	319.788547730451	141.426535384756	49	145
#2DFB66	#2DFB66	323.353594779094	141.80123692849	49	145
#2DFB66	#2DFB66	326.458022468611	143.593579090712	49	145
#2DFB66	#2DFB66	328.565047048643	146.493649628657	49	145
#2DFB66	#2DFB66	329.310344827586	150	49	145
#2BFB68	#2BFB68	329.310344827586	150	49	146
#2BFB68	#2BFB68	328.565047048643	153.506350371343	49	146
#2BFB68	#2BFB68	326.458022468611	156.406420909288	49	146
#2BFB68	#2BFB68	323.353594779094	158.19876307151	49	146
#2BFB68	#2BFB68	319.788547730451	158.573464615244	49	146
#2BFB68	#2BFB68	316.379310344828	157.465736239521	49	146
#2BFB68	#2BFB68	313.715370738147	155.067114243901	49	146
#2BFB68	#2BFB68	312.257348269536	151.792342162222	49	146
#2BFB68	#2BFB68	312.257348269536	148.207657837778	49	146
#2BFB68	#2BFB68	313.715370738147	144.932885756099	49	146
#2BFB68	#2BFB68	316.379310344828	142.534263760479	49	146
#2BFB68	#2BFB68	319.788547730451	141.426535384756	49	146
#2BFB68	#2BFB68	323.353594779094	141.80123692849	49	146
#2BFB68	#2BFB68	326.458022468611	143.593579090712	49	146
#2BFB68	#2BFB68	328.565047048643	146.493649628657	49	146
#2BFB68	#2BFB68	329.310344827586	150	49	146
#00FE7F	#00FE7F	329.310344827586	150	49	161
#00FE7F	#00FE7F	328.565047048643	153.506350371343	49	161
#00FE7F	#00FE7F	326.458022468611	156.406420909288	49	161
#00FE7F	#00FE7F	323.353594779094	158.19876307151	49	161
#00FE7F	#00FE7F	319.788547730451	158.573464615244	49	161
#00FE7F	#00FE7F	316.379310344828	157.465736239521	49	161
#00FE7F	#00FE7F	313.715370738147	155.067114243901	49	161
#00FE7F	#00FE7F	312.257348269536	151.792342162222	49	161
#00FE7F	#00FE7F	312.257348269536	148.207657837778	49	161
#00FE7F	#00FE7F	313.715370738147	144.932885756099	49	161
#00FE7F	#00FE7F	316.379310344828	142.534263760479	49	161
#00FE7F	#00FE7F	319.788547730451	141.426535384756	49	161
#00FE7F	#00FE7F	323.353594779094	141.80123692849	49	161
#00FE7F	#00FE7F	326.458022468611	143.593579090712	49	161
#00FE7F	#00FE7F	328.565047048643	146.493649628657	49	161
#00FE7F	#00FE7F	329.310344827586	150	49	161
#04F585	#04F585	329.310344827586	150	49	166
#04F585	#04F585	328.565047048643	153.506350371343	49	166
#04F585	#04F585	326.458022468611	156.406420909288	49	166
#04F585	#04F585	323.353594779094	158.19876307151	49	166
#04F585	#04F585	319.788547730451	158.573464615244	49	166
#04F585	#04F585	316.379310344828	157.465736239521	49	166
#04F585	#04F585	313.715370738147	155.067114243901	49	166
#04F585	#04F585	312.257348269536	151.792342162222	49	166
#04F585	#04F585	312.257348269536	148.207657837778	49	166
#04F585	#04F585	313.715370738147	144.932885756099	49	166
#04F585	#04F585	316.379310344828	142.534263760479	49	166
#04F585	#04F585	319.788547730451	141.426535384756	49	166
#04F585	#04F585	323.353594779094	141.80123692849	49	166
#04F585	#04F585	326.458022468611	143.593579090712	49	166
#04F585	#04F585	328.565047048643	146.493649628657	49	166
#04F585	#04F585	329.310344827586	150	49	166
#0AE78E	#0AE78E	329.310344827586	150	49	174
#0AE78E	#0AE78E	328.565047048643	153.506350371343	49	174
#0AE78E	#0AE78E	326.458022468611	156.406420909288	49	174
#0AE78E	#0AE78E	323.353594779094	158.19876307151	49	174
#0AE78E	#0AE78E	319.788547730451	158.573464615244	49	174
#0AE78E	#0AE78E	316.379310344828	157.465736239521	49	174
#0AE78E	#0AE78E	313.715370738147	155.067114243901	49	174
#0AE78E	#0AE78E	312.257348269536	151.792342162222	49	174
#0AE78E	#0AE78E	312.257348269536	148.207657837778	49	174
#0AE78E	#0AE78E	313.715370738147	144.932885756099	49	174
#0AE78E	#0AE78E	316.379310344828	142.534263760479	49	174
#0AE78E	#0AE78E	319.788547730451	141.426535384756	49	174
#0AE78E	#0AE78E	323.353594779094	141.80123692849	49	174
#0AE78E	#0AE78E	326.458022468611	143.593579090712	49	174
#0AE78E	#0AE78E	328.565047048643	146.493649628657	49	174
#0AE78E	#0AE78E	329.310344827586	150	49	174
#0FDA96	#0FDA96	329.310344827586	150	49	181
#0FDA96	#0FDA96	328.565047048643	153.506350371343	49	181
#0FDA96	#0FDA96	326.458022468611	156.406420909288	49	181
#0FDA96	#0FDA96	323.353594779094	158.19876307151	49	181
#0FDA96	#0FDA96	319.788547730451	158.573464615244	49	181
#0FDA96	#0FDA96	316.379310344828	157.465736239521	49	181
#0FDA96	#0FDA96	313.715370738147	155.067114243901	49	181
#0FDA96	#0FDA96	312.257348269536	151.792342162222	49	181
#0FDA96	#0FDA96	312.257348269536	148.207657837778	49	181
#0FDA96	#0FDA96	313.715370738147	144.932885756099	49	181
#0FDA96	#0FDA96	316.379310344828	142.534263760479	49	181
#0FDA96	#0FDA96	319.788547730451	141.426535384756	49	181
#0FDA96	#0FDA96	323.353594779094	141.80123692849	49	181
#0FDA96	#0FDA96	326.458022468611	143.593579090712	49	181
#0FDA96	#0FDA96	328.565047048643	146.493649628657	49	181
#0FDA96	#0FDA96	329.310344827586	150	49	181
#12D39B	#12D39B	329.310344827586	150	49	185
#12D39B	#12D39B	328.565047048643	153.506350371343	49	185
#12D39B	#12D39B	326.458022468611	156.406420909288	49	185
#12D39B	#12D39B	323.353594779094	158.19876307151	49	185
#12D39B	#12D39B	319.788547730451	158.573464615244	49	185
#12D39B	#12D39B	316.379310344828	157.465736239521	49	185
#12D39B	#12D39B	313.715370738147	155.067114243901	49	185
#12D39B	#12D39B	312.257348269536	151.792342162222	49	185
#12D39B	#12D39B	312.257348269536	148.207657837778	49	185
#12D39B	#12D39B	313.715370738147	144.932885756099	49	185
#12D39B	#12D39B	316.379310344828	142.534263760479	49	185
#12D39B	#12D39B	319.788547730451	141.426535384756	49	185
#12D39B	#12D39B	323.353594779094	141.80123692849	49	185
#12D39B	#12D39B	326.458022468611	143.593579090712	49	185
#12D39B	#12D39B	328.565047048643	146.493649628657	49	185
#12D39B	#12D39B	329.310344827586	150	49	185
#16CBA0	#16CBA0	329.310344827586	150	49	189
#16CBA0	#16CBA0	328.565047048643	153.506350371343	49	189
#16CBA0	#16CBA0	326.458022468611	156.406420909288	49	189
#16CBA0	#16CBA0	323.353594779094	158.19876307151	49	189
#16CBA0	#16CBA0	319.788547730451	158.573464615244	49	189
#16CBA0	#16CBA0	316.379310344828	157.465736239521	49	189
#16CBA0	#16CBA0	313.715370738147	155.067114243901	49	189
#16CBA0	#16CBA0	312.257348269536	151.792342162222	49	189
#16CBA0	#16CBA0	312.257348269536	148.207657837778	49	189
#16CBA0	#16CBA0	313.715370738147	144.932885756099	49	189
#16CBA0	#16CBA0	316.379310344828	142.534263760479	49	189
#16CBA0	#16CBA0	319.788547730451	141.426535384756	49	189
#16CBA0	#16CBA0	323.353594779094	141.80123692849	49	189
#16CBA0	#16CBA0	326.458022468611	143.593579090712	49	189
#16CBA0	#16CBA0	328.565047048643	146.493649628657	49	189
#16CBA0	#16CBA0	329.310344827586	150	49	189
#19C4A5	#19C4A5	329.310344827586	150	49	193
#19C4A5	#19C4A5	328.565047048643	153.506350371343	49	193
#19C4A5	#19C4A5	326.458022468611	156.406420909288	49	193
#19C4A5	#19C4A5	323.353594779094	158.19876307151	49	193
#19C4A5	#19C4A5	319.788547730451	158.573464615244	49	193
#19C4A5	#19C4A5	316.379310344828	157.465736239521	49	193
#19C4A5	#19C4A5	313.715370738147	155.067114243901	49	193
#19C4A5	#19C4A5	312.257348269536	151.792342162222	49	193
#19C4A5	#19C4A5	312.257348269536	148.207657837778	49	193
#19C4A5	#19C4A5	313.715370738147	144.932885756099	49	193
#19C4A5	#19C4A5	316.379310344828	142.534263760479	49	193
#19C4A5	#19C4A5	319.788547730451	141.426535384756	49	193
#19C4A5	#19C4A5	323.353594779094	141.80123692849	49	193
#19C4A5	#19C4A5	326.458022468611	143.593579090712	49	193
#19C4A5	#19C4A5	328.565047048643	146.493649628657	49	193
#19C4A5	#19C4A5	329.310344827586	150	49	193
#1AC2A6	#1AC2A6	329.310344827586	150	49	194
#1AC2A6	#1AC2A6	328.565047048643	153.506350371343	49	194
#1AC2A6	#1AC2A6	326.458022468611	156.406420909288	49	194
#1AC2A6	#1AC2A6	323.353594779094	158.19876307151	49	194
#1AC2A6	#1AC2A6	319.788547730451	158.573464615244	49	194
#1AC2A6	#1AC2A6	316.379310344828	157.465736239521	49	194
#1AC2A6	#1AC2A6	313.715370738147	155.067114243901	49	194
#1AC2A6	#1AC2A6	312.257348269536	151.792342162222	49	194
#1AC2A6	#1AC2A6	312.257348269536	148.207657837778	49	194
#1AC2A6	#1AC2A6	313.715370738147	144.932885756099	49	194
#1AC2A6	#1AC2A6	316.379310344828	142.534263760479	49	194
#1AC2A6	#1AC2A6	319.788547730451	141.426535384756	49	194
#1AC2A6	#1AC2A6	323.353594779094	141.80123692849	49	194
#1AC2A6	#1AC2A6	326.458022468611	143.593579090712	49	194
#1AC2A6	#1AC2A6	328.565047048643	146.493649628657	49	194
#1AC2A6	#1AC2A6	329.310344827586	150	49	194
#1AC1A7	#1AC1A7	329.310344827586	150	49	195
#1AC1A7	#1AC1A7	328.565047048643	153.506350371343	49	195
#1AC1A7	#1AC1A7	326.458022468611	156.406420909288	49	195
#1AC1A7	#1AC1A7	323.353594779094	158.19876307151	49	195
#1AC1A7	#1AC1A7	319.788547730451	158.573464615244	49	195
#1AC1A7	#1AC1A7	316.379310344828	157.465736239521	49	195
#1AC1A7	#1AC1A7	313.715370738147	155.067114243901	49	195
#1AC1A7	#1AC1A7	312.257348269536	151.792342162222	49	195
#1AC1A7	#1AC1A7	312.257348269536	148.207657837778	49	195
#1AC1A7	#1AC1A7	313.715370738147	144.932885756099	49	195
#1AC1A7	#1AC1A7	316.379310344828	142.534263760479	49	195
#1AC1A7	#1AC1A7	319.788547730451	141.426535384756	49	195
#1AC1A7	#1AC1A7	323.353594779094	141.80123692849	49	195
#1AC1A7	#1AC1A7	326.458022468611	143.593579090712	49	195
#1AC1A7	#1AC1A7	328.565047048643	146.493649628657	49	195
#1AC1A7	#1AC1A7	329.310344827586	150	49	195
#1CBDA9	#1CBDA9	329.310344827586	150	49	197
#1CBDA9	#1CBDA9	328.565047048643	153.506350371343	49	197
#1CBDA9	#1CBDA9	326.458022468611	156.406420909288	49	197
#1CBDA9	#1CBDA9	323.353594779094	158.19876307151	49	197
#1CBDA9	#1CBDA9	319.788547730451	158.573464615244	49	197
#1CBDA9	#1CBDA9	316.379310344828	157.465736239521	49	197
#1CBDA9	#1CBDA9	313.715370738147	155.067114243901	49	197
#1CBDA9	#1CBDA9	312.257348269536	151.792342162222	49	197
#1CBDA9	#1CBDA9	312.257348269536	148.207657837778	49	197
#1CBDA9	#1CBDA9	313.715370738147	144.932885756099	49	197
#1CBDA9	#1CBDA9	316.379310344828	142.534263760479	49	197
#1CBDA9	#1CBDA9	319.788547730451	141.426535384756	49	197
#1CBDA9	#1CBDA9	323.353594779094	141.80123692849	49	197
#1CBDA9	#1CBDA9	326.458022468611	143.593579090712	49	197
#1CBDA9	#1CBDA9	328.565047048643	146.493649628657	49	197
#1CBDA9	#1CBDA9	329.310344827586	150	49	197
#1EB9AC	#1EB9AC	329.310344827586	150	49	199
#1EB9AC	#1EB9AC	328.565047048643	153.506350371343	49	199
#1EB9AC	#1EB9AC	326.458022468611	156.406420909288	49	199
#1EB9AC	#1EB9AC	323.353594779094	158.19876307151	49	199
#1EB9AC	#1EB9AC	319.788547730451	158.573464615244	49	199
#1EB9AC	#1EB9AC	316.379310344828	157.465736239521	49	199
#1EB9AC	#1EB9AC	313.715370738147	155.067114243901	49	199
#1EB9AC	#1EB9AC	312.257348269536	151.792342162222	49	199
#1EB9AC	#1EB9AC	312.257348269536	148.207657837778	49	199
#1EB9AC	#1EB9AC	313.715370738147	144.932885756099	49	199
#1EB9AC	#1EB9AC	316.379310344828	142.534263760479	49	199
#1EB9AC	#1EB9AC	319.788547730451	141.426535384756	49	199
#1EB9AC	#1EB9AC	323.353594779094	141.80123692849	49	199
#1EB9AC	#1EB9AC	326.458022468611	143.593579090712	49	199
#1EB9AC	#1EB9AC	328.565047048643	146.493649628657	49	199
#1EB9AC	#1EB9AC	329.310344827586	150	49	199
#1FB6AE	#1FB6AE	329.310344827586	150	49	201
#1FB6AE	#1FB6AE	328.565047048643	153.506350371343	49	201
#1FB6AE	#1FB6AE	326.458022468611	156.406420909288	49	201
#1FB6AE	#1FB6AE	323.353594779094	158.19876307151	49	201
#1FB6AE	#1FB6AE	319.788547730451	158.573464615244	49	201
#1FB6AE	#1FB6AE	316.379310344828	157.465736239521	49	201
#1FB6AE	#1FB6AE	313.715370738147	155.067114243901	49	201
#1FB6AE	#1FB6AE	312.257348269536	151.792342162222	49	201
#1FB6AE	#1FB6AE	312.257348269536	148.207657837778	49	201
#1FB6AE	#1FB6AE	313.715370738147	144.932885756099	49	201
#1FB6AE	#1FB6AE	316.379310344828	142.534263760479	49	201
#1FB6AE	#1FB6AE	319.788547730451	141.426535384756	49	201
#1FB6AE	#1FB6AE	323.353594779094	141.80123692849	49	201
#1FB6AE	#1FB6AE	326.458022468611	143.593579090712	49	201
#1FB6AE	#1FB6AE	328.565047048643	146.493649628657	49	201
#1FB6AE	#1FB6AE	329.310344827586	150	49	201
#21B0B2	#21B0B2	329.310344827586	150	49	204
#21B0B2	#21B0B2	328.565047048643	153.506350371343	49	204
#21B0B2	#21B0B2	326.458022468611	156.406420909288	49	204
#21B0B2	#21B0B2	323.353594779094	158.19876307151	49	204
#21B0B2	#21B0B2	319.788547730451	158.573464615244	49	204
#21B0B2	#21B0B2	316.379310344828	157.465736239521	49	204
#21B0B2	#21B0B2	313.715370738147	155.067114243901	49	204
#21B0B2	#21B0B2	312.257348269536	151.792342162222	49	204
#21B0B2	#21B0B2	312.257348269536	148.207657837778	49	204
#21B0B2	#21B0B2	313.715370738147	144.932885756099	49	204
#21B0B2	#21B0B2	316.379310344828	142.534263760479	49	204
#21B0B2	#21B0B2	319.788547730451	141.426535384756	49	204
#21B0B2	#21B0B2	323.353594779094	141.80123692849	49	204
#21B0B2	#21B0B2	326.458022468611	143.593579090712	49	204
#21B0B2	#21B0B2	328.565047048643	146.493649628657	49	204
#21B0B2	#21B0B2	329.310344827586	150	49	204
#26A5B9	#26A5B9	329.310344827586	150	49	210
#26A5B9	#26A5B9	328.565047048643	153.506350371343	49	210
#26A5B9	#26A5B9	326.458022468611	156.406420909288	49	210
#26A5B9	#26A5B9	323.353594779094	158.19876307151	49	210
#26A5B9	#26A5B9	319.788547730451	158.573464615244	49	210
#26A5B9	#26A5B9	316.379310344828	157.465736239521	49	210
#26A5B9	#26A5B9	313.715370738147	155.067114243901	49	210
#26A5B9	#26A5B9	312.257348269536	151.792342162222	49	210
#26A5B9	#26A5B9	312.257348269536	148.207657837778	49	210
#26A5B9	#26A5B9	313.715370738147	144.932885756099	49	210
#26A5B9	#26A5B9	316.379310344828	142.534263760479	49	210
#26A5B9	#26A5B9	319.788547730451	141.426535384756	49	210
#26A5B9	#26A5B9	323.353594779094	141.80123692849	49	210
#26A5B9	#26A5B9	326.458022468611	143.593579090712	49	210
#26A5B9	#26A5B9	328.565047048643	146.493649628657	49	210
#26A5B9	#26A5B9	329.310344827586	150	49	210
#28A2BB	#28A2BB	329.310344827586	150	49	212
#28A2BB	#28A2BB	328.565047048643	153.506350371343	49	212
#28A2BB	#28A2BB	326.458022468611	156.406420909288	49	212
#28A2BB	#28A2BB	323.353594779094	158.19876307151	49	212
#28A2BB	#28A2BB	319.788547730451	158.573464615244	49	212
#28A2BB	#28A2BB	316.379310344828	157.465736239521	49	212
#28A2BB	#28A2BB	313.715370738147	155.067114243901	49	212
#28A2BB	#28A2BB	312.257348269536	151.792342162222	49	212
#28A2BB	#28A2BB	312.257348269536	148.207657837778	49	212
#28A2BB	#28A2BB	313.715370738147	144.932885756099	49	212
#28A2BB	#28A2BB	316.379310344828	142.534263760479	49	212
#28A2BB	#28A2BB	319.788547730451	141.426535384756	49	212
